Proposal,Proposal Type,Proposal Description,Line,Item,Item Type,Item Description,Item Description Subset,Quantity,Unit,Vendor Name,Unit Price,Extension,County,Date,Total Contract Amount,Latitude,Longitude
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",15,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,2648.0,SF,NJR GROUP INC,7.81,20680.88,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",15,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,2648.0,SF,J T RUSSELL & SONS INC,7.1,18800.8,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",15,4413000000-E,ROADWAY ITEMS,WORK ZONE ADV/GEN WARN SIGN,,2648.0,SF,BLYTHE CONSTRUCTION INC,7.0,18536.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",16,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,NJR GROUP INC,210000.0,210000.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",16,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,J T RUSSELL & SONS INC,316500.0,316500.0,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",16,4457000000-N,ROADWAY ITEMS,TEMP TRAFFIC CONTROL (SP),,1.0,LS,BLYTHE CONSTRUCTION INC,265000.0,265000.0,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",17,4685000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 4""90",,164165.0,LF,NJR GROUP INC,0.57,93574.05,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",17,4685000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 4""90",,164165.0,LF,J T RUSSELL & SONS INC,0.58,95215.7,ROWAN,02/20/2024,6270067.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",17,4685000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES 4""90",,164165.0,LF,BLYTHE CONSTRUCTION INC,0.52,85365.8,ROWAN,02/20/2024,6739833.0,35.6303455,-80.54384499999999
C204418,"MILLING, RESURFACING, AND SHOULDER RECONSTRUCTION.","1 SECTION OF US-70 E & W, 1 SECTION OF NC-150, AND 8 SECTIONS OF SECONDARY ROADS.",18,4688000000-E,ROADWAY ITEMS,"THERMO PVT MKG LINES,6""90 MILS",,248500.0,LF,NJR GROUP INC,0.83,206255.0,ROWAN,02/20/2024,5911697.0,35.6303455,-80.54384499999999
